,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
4241,abdd6d,1714078762,KLAS,1714080765,KONT,SWA4980 ,1006.0,21.0,2143.0,5.0,2,6
4242,ad559e,1714077461,KHAI,1714078069,KHAI,N9586W  ,1957.0,228.0,1907.0,213.0,0,9
4243,ad7f96,1714077368,KGSP,1714081329,KBWI,SWA2809 ,1396.0,71.0,2154.0,59.0,7,7
4244,acc2db,1714075326,1II8,1714076456,20II,LTA921  ,1552.0,702.0,5780.0,677.0,8,26
4245,c06657,1714080296,CYMX,1714082252,CYMX,CGMTQ   ,2571.0,283.0,11114.0,352.0,1,3
4246,e48976,1714079815,SBSP,1714080718,SDWL,PSEBK   ,1686.0,97.0,14516.0,619.0,1,3
4247,0d8311,1714079340,TNCA,1714080105,,VEC313  ,373.0,256.0,,,0,0
4248,34751a,1714077273,LEZL,1714078940,LEZL,ECOBR   ,117.0,179.0,4196.0,316.0,1,1
4249,447d24,1714076107,,1714078561,LOXT,BLACK71 ,,,1512.0,114.0,0,1
4250,3c6742,1714075727,EDDF,1714080225,EGBB,DLH958  ,1038.0,79.0,1548.0,136.0,1,2
4251,3e3033,1714078474,,1714080645,,DIJLJ   ,,,,,0,0
4252,7c6bb9,1714077221,YMML,1714081988,YSSY,JST47   ,1284.0,109.0,2057.0,67.0,1,2
4253,8a05ab,1714075939,,1714078594,YSSY,GIA714  ,,,718.0,90.0,0,2
4254,a08f94,1714078920,KSDF,1714082342,KDTW,UPS5542 ,1849.0,235.0,4013.0,24.0,3,9
4255,a0d6a8,1714078092,KDTW,1714079273,MI55,EDV5404 ,2866.0,92.0,17283.0,753.0,1,4
4256,a0eb6b,1714077331,KNGS,1714081136,K2R4,N1588V  ,2789.0,243.0,3398.0,234.0,5,16
4257,a24d90,1714080728,KANP,1714082038,MD64,N24787  ,2612.0,202.0,2660.0,362.0,1,10
4258,a24d90,1714077120,MD09,1714077835,KANP,N24787  ,13383.0,746.0,1454.0,20.0,0,8
4259,a1e6b9,1714077949,KOAK,1714081265,KONT,SWA3602 ,1846.0,48.0,2024.0,5.0,1,6
4260,a4bf45,1714078016,KUGN,1714082336,KBMI,N405AS  ,473.0,8.0,6842.0,313.0,1,13
4261,a4e8b4,1714077723,KSAN,1714080944,KLAS,SWA2645 ,474.0,50.0,2192.0,1.0,2,4
4262,a63897,1714075951,,1714082153,KBJC,N50LF   ,,,1246.0,38.0,0,10
4263,a5c8d3,1714078941,15IA,1714079684,KDBQ,N472D   ,4431.0,411.0,660.0,84.0,1,7
4264,a75359,1714078219,KBNA,1714080931,KCLT,JIA5522 ,1642.0,22.0,8497.0,343.0,0,8
4265,a6bfdc,1714075641,,1714079759,KSFO,LXJ534  ,,,1712.0,26.0,0,5
4266,a85ce8,1714075535,KSFO,1714079732,KLAS,QXE2310 ,301.0,34.0,1034.0,13.0,0,4
4267,a90385,1714079246,KGRB,1714080506,,N680DC  ,333.0,82.0,,,1,0
4268,a92365,1714079391,KEWR,1714081568,KBOS,UAL2612 ,1465.0,58.0,406.0,120.0,1,3
4269,a91d8e,1714076198,KMIA,1714081288,KATL,DAL1579 ,2341.0,210.0,2417.0,45.0,1,20
4270,a8b32b,1714075374,KAZO,1714081709,KOMA,N66PF   ,2022.0,183.0,4005.0,164.0,6,12
4271,a9e31c,1714077392,,1714079050,K76F,N736UE  ,,,1911.0,177.0,0,7
4272,a9dffd,1714076915,6GA1,1714077561,0GA0,N7350G  ,8147.0,772.0,1510.0,411.0,5,42
4273,ab075e,1714079716,KRIC,1714082393,2DE8,N81DR   ,2657.0,192.0,14766.0,789.0,2,8
4274,aaf27c,1714079408,,1714081821,KDEN,UAL1385 ,,,1275.0,66.0,0,18
4275,ad6faf,1714079615,KHWO,1714080742,16FA,N965KW  ,1907.0,249.0,18482.0,1192.0,2,5
4276,c0568b,1714078493,CYLS,1714079595,CYLS,CGGUC   ,2571.0,153.0,3366.0,229.0,0,4
4277,c82269,1714078027,NZCH,1714079423,,ANZ659  ,692.0,137.0,,,1,0
4278,e082d7,1714075490,,1714077325,SAEZ,ARG1481 ,,,3143.0,86.0,0,4
4279,3009b4,1714076301,EDDF,1714079543,LIMC,DLA6CX  ,3551.0,71.0,464.0,17.0,2,4
4280,407575,1714075655,LKPR,1714082130,EGCC,EZY15QK ,1196.0,23.0,541.0,66.0,1,1
4281,45aa90,1714076614,,1714081114,EKCH,GRL786  ,,,7284.0,413.0,0,0
4282,561d04,1714080150,KJWN,1714081090,KJWN,,880.0,62.0,1424.0,92.0,1,4
4283,4aca4a,1714078440,ENGM,1714081206,EKCH,NSZ3235 ,9869.0,752.0,6894.0,391.0,0,0
4284,4d2505,1714080119,,1714080938,OMDB,KQA310  ,,,2695.0,42.0,0,2
4285,758475,1714079913,RPLL,1714081600,,GAP2921 ,783.0,45.0,,,1,0
4286,a0047c,1714078476,KPHL,1714079555,KPHL,N10XV   ,11922.0,80.0,12823.0,49.0,0,12
4287,a01dda,1714077332,KCOI,1714079999,KCOI,N10632  ,847.0,28.0,2717.0,104.0,2,6
4288,a065f7,1714075934,K14J,1714080111,KPNS,N12473  ,5139.0,1232.0,4045.0,145.0,1,16
4289,a13c43,1714075714,KSFO,1714079213,KL22,SKW3347 ,248.0,26.0,29225.0,1760.0,0,0
4290,a174e7,1714076526,KFTY,1714081247,KTNT,N193SG  ,552.0,42.0,5870.0,2457.0,1,4
4291,a18b38,1714076801,IS59,1714078430,KPWK,N199SP  ,7928.0,530.0,2496.0,14.0,5,5
4292,a21b85,1714079823,KEVB,1714081536,KEVB,EPI235  ,463.0,3.0,1403.0,12.0,2,6
4293,a1c178,1714077781,FD83,1714080109,KISM,N212FL  ,4764.0,193.0,2782.0,249.0,1,6
4294,a3625f,1714078843,KMYF,1714079519,1CA6,REH21   ,2248.0,31.0,8285.0,60.0,4,5
4295,a3625f,1714075523,,1714077283,KMYF,REH21   ,,,2185.0,46.0,0,7
4296,a35b44,1714079996,KFTW,1714081709,KOUN,XSR315  ,2801.0,598.0,4038.0,218.0,2,16
4297,a36a35,1714075255,KBDU,1714076582,KBDU,N319WA  ,5345.0,399.0,654.0,156.0,3,13
4298,a3811e,1714078080,,1714081389,,N325CJ  ,,,,,0,0
4299,a2a395,1714077152,,1714079566,KMSP,BMJ1023 ,,,1060.0,42.0,0,9
4300,a3cbe3,1714079435,KMCO,1714082280,KOPF,N3438   ,2409.0,260.0,2845.0,66.0,0,3
4301,a4e5ea,1714077153,KCMI,1714082016,KCMI,ILU44K  ,1249.0,47.0,550.0,54.0,3,14
4302,a63a40,1714076561,KSVH,1714079611,KD74,N500DE  ,1156.0,2.0,4639.0,886.0,2,23
4303,a6617f,1714076422,KCCR,1714082068,KSMX,N510AR  ,57.0,23.0,1429.0,4.0,0,2
4304,a66dea,1714079403,KAGC,1714081450,KCMH,CNS47   ,406.0,8.0,7513.0,262.0,0,16
4305,a5e352,1714078475,OA11,1714080894,2OH8,N479JA  ,11196.0,655.0,6453.0,289.0,0,11
4306,a6b480,1714079527,KPTB,1714080796,KRIC,N531DS  ,2664.0,162.0,3955.0,131.0,1,11
4307,a6c690,1714078533,SC61,1714080964,KTTA,N53587  ,10627.0,1958.0,3543.0,229.0,1,9
4308,a6c9d8,1714080743,KFFZ,1714081803,KFFZ,N53651  ,150.0,32.0,1076.0,32.0,0,7
4309,a7e152,1714075204,KDTW,1714079549,KBNA,DAL2316 ,853.0,108.0,3107.0,14.0,0,3
4310,a915cf,1714075446,,1714079057,6NJ9,PDT5804 ,,,6155.0,292.0,0,12
4311,aa2452,1714076912,KTIX,1714078484,KX59,N75231  ,7279.0,827.0,10360.0,1173.0,1,5
4312,aa9723,1714077810,KSAN,1714081647,KSJC,SWA5732 ,553.0,50.0,147.0,87.0,2,3
4313,ab5bd5,1714080198,KVNY,1714082115,KVNY,N8308L  ,112.0,31.0,228.0,31.0,2,3
4314,aab7f0,1714077871,KHOB,1714081208,KDAL,CHR21   ,4255.0,789.0,2965.0,133.0,1,14
4315,ac1042,1714076200,KSMF,1714081523,KSEA,SWA4279 ,4055.0,509.0,2848.0,96.0,6,10
4316,ac8ee5,1714077588,KBWI,1714080168,KPIT,SWA1145 ,1084.0,39.0,7227.0,128.0,1,10
4317,abc6e0,1714077544,,1714081044,KAPF,CYC858  ,,,11372.0,485.0,0,3
4318,acf5f4,1714076044,KAZO,1714080822,KMMU,EJA934  ,2929.0,282.0,1773.0,49.0,6,5
4319,ae1161,1714077025,KNTD,1714080233,KSBD,MAFFS6  ,1562.0,102.0,11615.0,545.0,2,6
4320,ae1480,1714077559,KNGP,1714082037,KEBG,STGRY47 ,2848.0,329.0,8301.0,1219.0,1,4
4321,c062b8,1714076012,KEWR,1714079487,CYUL,JZA943  ,527.0,96.0,3077.0,2.0,1,2
4322,406229,1714076395,EGSS,1714079619,EGPH,EZY692P ,768.0,168.0,1157.0,73.0,1,1
4323,44cdca,1714076019,EBMB,1714079916,LKPR,BEL9LT  ,424.0,99.0,2096.0,39.0,2,8
4324,4601fb,1714079015,EFHK,1714081788,EFKU,FIN2PR  ,859.0,67.0,3383.0,175.0,1,0
4325,4d22b1,1714076430,,1714079669,LIMC,RYR6EH  ,,,1057.0,9.0,0,4
4326,7100af,1714075765,,1714076544,OERK,SVA1464 ,,,9801.0,411.0,0,1
4327,7c6b07,1714077226,NZCH,1714081207,NZAA,JST228  ,184.0,153.0,5789.0,305.0,1,2
4328,a18c34,1714075800,KJQF,1714079164,KJQF,N19916  ,28.0,16.0,2103.0,28.0,6,20
4329,a1a91e,1714076319,WA73,1714077466,KSZT,N206JJ  ,5722.0,993.0,11787.0,1057.0,0,8
4330,a1d242,1714077399,KCHD,1714079429,KCHD,N21605  ,2922.0,291.0,1095.0,17.0,2,8
4331,a1f068,1714076575,KCLT,1714080175,KJYO,N224FP  ,2708.0,396.0,2781.0,26.0,0,11
4332,a1fff2,1714076869,KDFW,1714080860,,ENY3815 ,1767.0,256.0,,,2,0
4333,a3e131,1714077316,KSFF,1714080830,KSFF,N34903  ,115.0,75.0,791.0,105.0,3,18
4334,a4e0ec,1714076353,KSAN,1714080972,64CN,SKW920J ,654.0,20.0,4414.0,685.0,2,16
4335,a69bfd,1714078746,KBED,1714080294,KDXR,N525EZ  ,474.0,86.0,3459.0,309.0,0,4
4336,a7946a,1714075457,KCHS,1714081566,KJFK,JBU1274 ,915.0,92.0,3577.0,3.0,0,2
4337,a88b94,1714075801,,1714078359,KEKM,N65NG   ,,,8492.0,425.0,0,14
4338,a92644,1714078486,KMHR,1714081586,KMHR,N689SP  ,2982.0,396.0,6990.0,305.0,1,16
4339,a9b20d,1714080691,KEHO,1714081611,KIPJ,N7237Q  ,11190.0,595.0,2179.0,136.0,1,5
4340,a9b20d,1714076731,KIPJ,1714077742,KEHO,N7237Q  ,218.0,45.0,7827.0,618.0,1,7
4341,a9bf44,1714076151,KDTN,1714079098,KMBO,N727TP  ,4249.0,372.0,1806.0,37.0,5,17
4342,aa3681,1714079142,KOVS,1714081123,KC29,N75706  ,2954.0,526.0,714.0,39.0,1,19
4343,aa3681,1714076470,KC29,1714078342,KOVS,N75706  ,425.0,69.0,5110.0,465.0,1,4
4344,aa63ed,1714075727,KORD,1714080239,NK04,ENY3566 ,1156.0,69.0,7823.0,521.0,1,12
4345,aa7685,1714076290,KSJC,1714079455,KBUR,SWA834  ,1119.0,56.0,899.0,54.0,2,4
4346,aa7e3a,1714076812,KCRP,1714078694,KHOU,SWA2439 ,623.0,215.0,8373.0,389.0,3,8
4347,ab4692,1714080270,73TA,1714081357,TS01,N82554  ,5002.0,603.0,2637.0,257.0,0,19
4348,aaa26a,1714076079,71TA,1714079098,KDAL,SWA2044 ,5784.0,915.0,2722.0,103.0,2,14
4349,aaf0b4,1714079281,4AL6,1714080098,KNQB,N80396  ,8066.0,821.0,5425.0,661.0,10,21
4350,aba958,1714079435,,1714080609,KJWN,N850WM  ,,,2091.0,1.0,0,4
4351,abfa11,1714078202,K06C,1714080057,K3HO,N871AD  ,2011.0,37.0,3444.0,138.0,1,8
4352,ad0d38,1714076089,KPVG,1714078258,89VA,N940AR  ,6271.0,876.0,5592.0,1271.0,0,4
4353,ad0fcf,1714080587,KJYO,1714081577,KHWY,N9402J  ,622.0,33.0,2722.0,80.0,1,24
4354,ad6472,1714077563,KLAS,1714080030,KSNA,JSX202  ,996.0,66.0,4186.0,219.0,2,2
4355,acb969,1714079799,,1714082088,KSLC,N919PK  ,,,2159.0,75.0,0,3
4356,c0487b,1714078212,CYOO,1714080747,CYOO,CGBLQ   ,133.0,102.0,827.0,117.0,0,4
4357,c05d88,1714078251,CYHM,1714079962,CNC3,CGJKX   ,654.0,115.0,1378.0,71.0,0,6
4358,c0774c,1714076919,CNC3,1714078439,CNC3,CGTEP   ,390.0,79.0,737.0,71.0,0,6
4359,c0831e,1714079381,CYXU,1714080895,CYXU,CGXQZ   ,7933.0,346.0,6099.0,240.0,2,5
4360,e485b2,1714080960,,1714082331,SBGR,TAM3400 ,,,9418.0,355.0,0,2
4361,e49d24,1714077845,,1714079682,SBSP,AZU6005 ,,,5022.0,165.0,0,2
4362,407777,1714075534,EGLC,1714078582,EIDW,CFE221  ,593.0,93.0,1834.0,124.0,1,4
4363,4d00f2,1714075982,LIRF,1714081269,ELLX,LGL56R  ,289.0,140.0,1838.0,50.0,0,2
4364,758512,1714075770,RPLL,1714077887,,SRQ6193 ,642.0,83.0,,,1,0
4365,7c6d24,1714075374,YSSY,1714079579,YMML,VOZ800  ,736.0,52.0,1489.0,124.0,0,4
4366,a11e2d,1714079100,KISP,1714081454,KISP,N171PD  ,1042.0,0.0,1949.0,46.0,0,3
4367,a22b1f,1714077475,KOWD,1714080370,KOWD,N239ND  ,647.0,75.0,258.0,75.0,1,7
4368,a22ab8,1714075440,KI23,1714076061,2OH8,N239JA  ,5217.0,364.0,5785.0,152.0,0,11
4369,a1a63d,1714080210,,1714082298,KLAX,SKW4764 ,,,2360.0,68.0,0,7
4370,a1df26,1714079799,KSNA,1714081599,KSMO,N22FA   ,1815.0,226.0,390.0,53.0,0,8
4371,a31478,1714080512,KFIT,1714081416,KFIT,N298PA  ,1814.0,412.0,4077.0,442.0,1,8
4372,a31478,1714075295,KFIT,1714078619,KFIT,N298PA  ,3554.0,587.0,1680.0,373.0,1,10
4373,a31bc6,1714079468,KSBP,1714080687,KSBP,N3MU    ,12031.0,773.0,10635.0,712.0,0,1
4374,a2fe28,1714077530,KPIE,1714082137,KTYS,AAY1424 ,833.0,26.0,1618.0,24.0,1,14
4375,a524dd,1714079436,,1714080308,2TA8,N430TX  ,,,10610.0,732.0,0,1
4376,a54501,1714077607,KC29,1714080897,KC29,N439ER  ,548.0,84.0,602.0,77.0,1,19
4377,a727fa,1714075277,KSVH,1714078413,DE32,560LX   ,566.0,32.0,4001.0,795.0,2,22
4378,a77cc7,1714080114,KAUS,1714082054,XS00,N58158  ,1182.0,25.0,13612.0,2023.0,3,4
4379,a6a03e,1714076256,KFXE,1714077818,KSUA,N526LM  ,7756.0,521.0,1250.0,12.0,1,5
4380,a7c53a,1714075545,KGFL,1714077047,KALB,N60DJ   ,7491.0,1073.0,2477.0,103.0,3,9
4381,a7f7a0,1714075800,,1714078256,KDFW,SKW6198 ,,,4788.0,218.0,0,21
4382,a997aa,1714076370,KBNA,1714078299,KMKL,TWY17   ,1492.0,30.0,10208.0,317.0,0,3
4383,aa2190,1714076955,KHND,1714082082,KMYF,N752B   ,691.0,2.0,812.0,23.0,1,6
4384,aa76a8,1714075727,CT19,1714078629,KBWI,SWA883  ,8883.0,1934.0,3081.0,14.0,4,6
4385,ab49d4,1714077810,KMSN,1714079748,KMSN,N8262S  ,581.0,79.0,881.0,79.0,4,22
4386,ab6391,1714077888,20AZ,1714079895,KIWA,CXK1073 ,12408.0,992.0,2305.0,96.0,1,6
4387,ab8173,1714077330,KDTW,1714081019,KIAD,SKW3867 ,1751.0,192.0,1009.0,102.0,1,6
4388,aab129,1714075779,KSJC,1714078645,KLAX,SWA2038 ,973.0,56.0,1491.0,15.0,2,8
4389,ac265e,1714078824,,1714079952,KLAS,N882MH  ,,,1515.0,36.0,0,3
4390,abb645,1714077993,KORD,1714079000,KMKE,SKW5703 ,1472.0,54.0,2336.0,52.0,1,10
4391,abdf3f,1714075261,KORD,1714081360,KJAX,RPA3592 ,1136.0,105.0,9334.0,379.0,0,4
4392,ad350a,1714079492,KATL,1714081579,KSAV,DAL2516 ,1985.0,129.0,6705.0,220.0,2,5
4393,ad6f14,1714077041,7PA1,1714077977,PN13,N965DR  ,10783.0,170.0,17548.0,1341.0,0,2
4394,ae003e,1714075577,KRND,1714078851,KRND,LOOSE1  ,973.0,27.0,2357.0,57.0,3,20
4395,e80267,1714077456,SPJC,1714081049,SPST,LPE2091 ,910.0,11.0,176.0,39.0,3,3
4396,06a0de,1714075987,LEMD,1714082367,EBLG,QTR8068 ,6416.0,221.0,3057.0,149.0,1,3
4397,0d0af7,1714075860,MMMX,1714081728,6XA4,AMX470  ,440.0,96.0,1886.0,2125.0,0,25
4398,47ba0d,1714075449,ENGM,1714077409,ENVA,SAS382  ,7893.0,798.0,1128.0,36.0,0,0
4399,3c5429,1714075548,EPWA,1714079075,EDDP,BCS5547 ,734.0,87.0,1195.0,48.0,1,6
4400,3e0fe3,1714078244,,1714079812,EDDH,CHX42   ,,,12541.0,113.0,0,1
4401,4ca6d6,1714075867,LZIB,1714079334,EDDP,BCS13J  ,117.0,19.0,1201.0,48.0,0,6
4402,4ca8d4,1714075890,EIDW,1714078252,EGGD,RYR7NQ  ,1697.0,78.0,889.0,92.0,1,0
4403,800c9d,1714076276,,1714078574,VIDP,IAD722  ,,,3072.0,113.0,0,1
4404,7c7bcb,1714079070,YBAF,1714082078,YBAF,YQL     ,389.0,42.0,434.0,57.0,0,3
4405,a06094,1714079400,KFNT,1714080315,KPTK,N123TV  ,908.0,74.0,3463.0,89.0,1,9
4406,a06094,1714075262,KPTK,1714078578,KFNT,N123TV  ,419.0,36.0,1709.0,81.0,0,9
4407,a101f9,1714075993,KNUQ,1714077579,KM45,EJA164  ,754.0,63.0,9033.0,2471.0,2,1
4408,a16c18,1714077666,KALB,1714080205,KRME,N191CD  ,1988.0,65.0,4318.0,105.0,2,8
4409,a0e934,1714076851,SC96,1714080879,49OH,N158PH  ,6627.0,1447.0,4041.0,330.0,3,18
4410,a212a3,1714077438,KOZW,1714078603,46MI,N2322Y  ,3687.0,461.0,2730.0,583.0,3,9
4411,a231a6,1714078714,KDTW,1714081564,KMKE,SKW4072 ,615.0,70.0,2579.0,52.0,0,10
4412,a23a27,1714077722,KGKY,1714081251,KLXY,CXK455  ,1423.0,220.0,10174.0,1358.0,5,2
4413,a31e86,1714081266,,1714082307,KSAN,REH9    ,,,3375.0,32.0,0,9
4414,a347b1,1714076045,KSAV,1714079800,KMIA,ENY3691 ,1420.0,144.0,4223.0,127.0,1,5
4415,a369d3,1714078880,KSRQ,1714081959,KSRQ,N319SC  ,781.0,9.0,1882.0,21.0,0,4
4416,a2a213,1714077245,KSJC,1714080190,KLAX,SKW3914 ,929.0,56.0,1551.0,7.0,2,8
4417,a41b22,1714079175,KPGV,1714081970,KRDU,N36395  ,2993.0,342.0,2185.0,10.0,0,8
4418,a41b22,1714075416,KRDU,1714077749,KPGV,N36395  ,396.0,4.0,8423.0,540.0,0,3
4419,a4841f,1714079282,,1714080449,NE88,SLH390  ,,,8690.0,533.0,0,13
4420,a3f701,1714076491,KBDU,1714078951,KBDU,N3547L  ,1084.0,178.0,1292.0,186.0,4,12
4421,a4b421,1714075770,,1714081778,KVNY,BLK11   ,,,481.0,23.0,0,3
4422,a4e853,1714077568,5MS6,1714079119,5MS6,N415SR  ,4243.0,8.0,4135.0,39.0,5,15
4423,a65cde,1714077080,KRDU,1714078719,KJQF,N509RH  ,503.0,18.0,2214.0,6.0,0,20
4424,a71adb,1714078824,,1714081250,KJQF,EJA557  ,,,2300.0,13.0,0,20
4425,a78d57,1714076562,KJWN,1714077568,KJWN,MTU86   ,335.0,54.0,4580.0,176.0,1,3
4426,a8348d,1714077151,KCHS,1714080603,KPVG,N628GB  ,1168.0,46.0,5077.0,130.0,0,8
4427,a84a77,1714078081,,1714081049,KLZU,N633SF  ,,,2012.0,19.0,0,8
4428,a87d44,1714079402,KPMP,1714080297,KOPF,N646TX  ,9261.0,1777.0,3297.0,104.0,1,3
4429,a87d44,1714075960,KOPF,1714077054,7FD6,N646TX  ,1112.0,58.0,4985.0,864.0,2,5
4430,a7fdf6,1714076173,KLEX,1714079226,KLEX,N614DS  ,96.0,24.0,2285.0,52.0,0,8
4431,a92729,1714077017,KEDC,1714081334,KEDC,N6891H  ,647.0,85.0,1664.0,146.0,3,16
4432,a95bfe,1714080152,,1714080784,KOPF,N702AB  ,,,4279.0,149.0,0,3
4433,ab719b,1714078034,KHEG,1714080299,KHEG,N8364U  ,2420.0,141.0,2487.0,179.0,3,7
4434,aaa86c,1714076557,KORD,1714079436,KSDF,ENY3741 ,1122.0,105.0,1930.0,46.0,0,12
4435,abdece,1714079156,KLAS,1714080594,KU30,N864MH  ,1558.0,36.0,10677.0,747.0,2,0
4436,ad4f2a,1714080249,KGEG,1714081712,WN72,CFS4804 ,1225.0,22.0,7814.0,1356.0,7,7
4437,ad5f3c,1714078980,KLQK,1714079609,KLQK,N9605Q  ,2121.0,87.0,2693.0,110.0,3,10
4438,ad6aa7,1714076040,KDPA,1714079481,KDPA,N9637Q  ,2964.0,500.0,2657.0,271.0,0,12
4439,ad6dc6,1714077149,KGTU,1714077948,6TS1,N9643C  ,2945.0,185.0,1999.0,652.0,7,3
4440,acd1b7,1714076225,KMTO,1714079015,KIND,LTA925  ,2744.0,237.0,6708.0,732.0,0,31
4441,ae1144,1714076150,K66Y,1714079321,KNPA,KATT28  ,5046.0,1512.0,3230.0,105.0,3,9
4442,ae2ee2,1714076537,KNSE,1714079028,KGZH,BB101   ,5753.0,526.0,22023.0,1475.0,5,1
4443,ae3c3c,1714076634,4MD4,1714078293,62MD,TSTR73  ,10817.0,432.0,9558.0,489.0,4,12
4444,adfdcf,1714076460,KRND,1714081536,KHDC,PAT130  ,1120.0,42.0,19448.0,861.0,3,5
4445,e48ae1,1714078605,SDNO,1714080588,SDIU,PRINP   ,10934.0,1944.0,10725.0,493.0,0,3
4446,0d100a,1714078574,,1714080194,MMMX,VIV1023 ,,,322.0,96.0,0,1
4447,3003ae,1714078195,EDDM,1714080960,LIDF,DLA5NM  ,1517.0,42.0,22840.0,2018.0,1,1
4448,3007ee,1714075294,EDDM,1714077600,LIPZ,DLA2CW  ,1160.0,34.0,1848.0,43.0,0,4
4449,345206,1714075380,EGKK,1714081957,LIRF,VLG6HQ  ,1818.0,342.0,6784.0,125.0,1,4
4450,3c65c8,1714076401,EDDM,1714081412,LFBO,DLH99W  ,1188.0,49.0,3314.0,106.0,0,3
4451,3c66e9,1714075386,EDDF,1714081010,ENGM,DLH7JK  ,1475.0,87.0,2420.0,81.0,1,1
4452,4b9065,1714075511,,1714077101,LTFJ,PGT6AR  ,,,9277.0,529.0,0,2
4453,4bb844,1714075605,LTFJ,1714078617,LTAI,PGT3YH  ,2196.0,377.0,2083.0,83.0,1,1
4454,4d24d6,1714076718,,1714079446,LHBP,WZZ59   ,,,3778.0,39.0,0,7
4455,7c6af3,1714078776,YSCH,1714082056,YBBN,VET     ,2731.0,1472.0,1654.0,42.0,0,2
4456,7c8022,1714078118,,1714081613,YSSY,RXA6821 ,,,1890.0,59.0,0,2
4457,a08b2b,1714075730,KSFB,1714078812,KSFB,LFA682  ,2863.0,310.0,3540.0,120.0,2,10
4458,a1180b,1714075964,KMLB,1714077417,KMLB,N17NL   ,1384.0,73.0,4816.0,264.0,1,5
4459,a19101,1714076318,KSMQ,1714079592,PN64,N20PT   ,2551.0,387.0,952.0,1371.0,4,5
4460,a0e917,1714075583,FL95,1714077875,4FL3,SFY200  ,6919.0,762.0,9739.0,411.0,2,9
4461,a24370,1714078442,KLAS,1714081071,KBUR,JSX105  ,1304.0,21.0,1627.0,0.0,2,4
4462,a271fd,1714075892,,1714077887,KLOM,N257FA  ,,,2696.0,60.0,0,22
4463,a1faec,1714077980,KLUG,1714079482,9TN4,N2269P  ,5254.0,512.0,6863.0,790.0,1,13
4464,a303d8,1714076531,KDTO,1714077964,7XS1,N2936Q  ,2455.0,360.0,2936.0,1287.0,15,24
